"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Muscle|Intracellular|Aciclovir|Concentration [µmol/l]"
46,237,11.56672,9.338432
46,240,11.42406,9.221326
46,243,11.2832,9.105713
46,246,11.14412,8.991574
46,249,11.00679,8.878891
46,252,10.87119,8.767645
46,255,10.7373,8.657819
46,258,10.6051,8.549392
46,261,10.47456,8.442348
46,264,10.34567,8.336671
46,267,10.21839,8.23234
46,270,10.09272,8.12934
46,273,9.968629,8.027653
46,276,9.846096,7.927262
46,279,9.725102,7.828151
46,282,9.605629,7.730304
46,285,9.487656,7.633703
46,288,9.371163,7.538333
46,291,9.256134,7.444178
46,294,9.142548,7.351222
46,297,9.030385,7.259449
46,300,8.919629,7.168845
46,303,8.810262,7.079395
46,306,8.702266,6.991083
46,309,8.595624,6.903894
46,312,8.490317,6.817815
46,315,8.386329,6.732831
46,318,8.283642,6.648927
46,321,8.182241,6.566091
46,324,8.082109,6.484307
46,327,7.983231,6.403563
46,330,7.885588,6.323845
46,333,7.789166,6.245139
46,336,7.69395,6.167433
46,339,7.599924,6.090714
46,342,7.507072,6.014969
46,345,7.415381,5.940186
46,348,7.324834,5.866351
46,351,7.235417,5.793453
46,354,7.147117,5.72148
46,357,7.059918,5.65042
46,360,6.973807,5.58026
46,363,6.888769,5.51099
46,366,6.804791,5.442596
46,369,6.721859,5.37507
46,372,6.639961,5.308398
46,375,6.559083,5.24257
46,378,6.479212,5.177576
46,381,6.400336,5.113405
46,384,6.322442,5.050046
46,387,6.245518,4.98749
46,390,6.169549,4.925722
46,393,6.094523,4.864735
46,396,6.020432,4.804519
46,399,5.947261,4.745064
46,402,5.875,4.686361
46,405,5.803636,4.628399
46,408,5.73316,4.57117
46,411,5.663561,4.514665
46,414,5.594825,4.458872
46,417,5.52694,4.403782
46,420,5.459897,4.349387
46,423,5.393686,4.295679
46,426,5.328297,4.242647
46,429,5.263719,4.190285
46,432,5.199942,4.138583
46,435,5.136956,4.087533
46,438,5.074751,4.037127
46,441,5.013316,3.987356
46,444,4.95264,3.93821
46,447,4.892715,3.889683
46,450,4.833533,3.841767
46,453,4.775083,3.794454
46,456,4.717356,3.747737
46,459,4.660344,3.701607
46,462,4.604037,3.656059
46,465,4.548427,3.611084
46,468,4.493502,3.566672
46,471,4.439256,3.522818
46,474,4.385679,3.479515
46,477,4.332765,3.436757
46,480,4.280503,3.394535
46,483,4.228887,3.352844
46,486,4.177908,3.311676
46,489,4.127559,3.271025
46,492,4.07783,3.230884
46,495,4.028714,3.191246
46,498,3.980202,3.152104
46,501,3.932288,3.113454
46,504,3.884965,3.075287
46,507,3.838224,3.037599
46,510,3.792059,3.000383
46,513,3.746463,2.963634
46,516,3.701428,2.927345
46,519,3.656947,2.89151
46,522,3.613012,2.856122
46,525,3.569617,2.821177
46,528,3.526755,2.786669
46,531,3.48442,2.752593
46,534,3.442606,2.718943
46,537,3.401305,2.685714
46,540,3.360512,2.6529
46,543,3.32022,2.620497
46,546,3.280421,2.588497
46,549,3.241111,2.556896
46,552,3.202282,2.52569
46,555,3.163929,2.494873
46,558,3.126047,2.464441
46,561,3.088629,2.434388
46,564,3.051671,2.404711
46,567,3.015165,2.375404
46,570,2.979106,2.346462
46,573,2.943487,2.317879
46,576,2.908305,2.289653
46,579,2.873553,2.261778
46,582,2.839226,2.234251
46,585,2.805319,2.207066
46,588,2.771826,2.180219
46,591,2.738744,2.153707
46,594,2.706065,2.127525
46,597,2.673786,2.101668
46,600,2.641901,2.076132
46,603,2.610404,2.050913
46,606,2.579292,2.026007
46,609,2.548559,2.001411
46,612,2.518202,1.977121
46,615,2.488215,1.953132
46,618,2.458594,1.929441
46,621,2.429334,1.906045
46,624,2.40043,1.882938
46,627,2.371878,1.860117
46,630,2.343674,1.837579
46,633,2.315813,1.815321
46,636,2.288291,1.793339
46,639,2.261105,1.771628
46,642,2.234249,1.750188
46,645,2.20772,1.729012
46,648,2.181514,1.708099
46,651,2.155625,1.687445
46,654,2.130051,1.667045
46,657,2.104788,1.646898
46,660,2.079831,1.627
46,663,2.055178,1.607349
46,666,2.030824,1.58794
46,669,2.006766,1.568771
46,672,1.982999,1.549839
46,675,1.959521,1.531141
46,678,1.936327,1.512673
46,681,1.913415,1.494433
46,684,1.890779,1.476419
46,687,1.868419,1.458626
46,690,1.846329,1.441053
46,693,1.824506,1.423697
46,696,1.802948,1.406555
46,699,1.781651,1.389624
46,702,1.760611,1.372902
46,705,1.739826,1.356385
46,708,1.719292,1.340072
46,711,1.699006,1.32396
46,714,1.678965,1.308046
46,717,1.659166,1.292327
46,720,1.639607,1.276802
46,723,1.620284,1.261469
46,726,1.601194,1.246324
46,729,1.582334,1.231364
46,732,1.563702,1.216588
46,735,1.545294,1.201994
46,738,1.527108,1.187579
46,741,1.509142,1.173341
46,744,1.491392,1.159278
46,747,1.473856,1.145388
46,750,1.456531,1.131668
46,753,1.439415,1.118116
46,756,1.422505,1.10473
46,759,1.405798,1.091509
46,762,1.389292,1.078449
46,765,1.372985,1.065549
46,768,1.356874,1.052807
46,771,1.340956,1.040222
46,774,1.32523,1.02779
46,777,1.309693,1.015511
46,780,1.294342,1.003382
46,783,1.279176,0.9914007
46,786,1.264191,0.9795661
46,789,1.249386,0.9678762
46,792,1.234759,0.9563292
46,795,1.220308,0.9449232
46,798,1.206029,0.9336567
46,801,1.191922,0.9225278
46,804,1.177984,0.911535
46,807,1.164213,0.900676
46,810,1.150607,0.8899493
46,813,1.137163,0.8793535
46,816,1.123881,0.8688869
46,819,1.110757,0.858548
46,822,1.09779,0.8483351
46,825,1.084979,0.8382467
46,828,1.072321,0.8282812
46,831,1.059814,0.8184372
46,834,1.047457,0.8087127
46,837,1.035246,0.7991066
46,840,1.023182,0.7896173
46,843,1.011262,0.7802435
46,846,0.999484,0.7709836
46,849,0.9878467,0.7618364
46,852,0.9763482,0.7528004
46,855,0.964987,0.7438743
46,858,0.9537612,0.7350566
46,861,0.942669,0.7263458
46,864,0.9317089,0.7177407
46,867,0.9208794,0.70924
46,870,0.9101788,0.7008425
46,873,0.8996057,0.6925468
46,876,0.8891585,0.6843519
46,879,0.8788356,0.6762563
46,882,0.8686357,0.668259
46,885,0.8585568,0.6603584
46,888,0.8485977,0.6525533
46,891,0.8387569,0.6448428
46,894,0.8290331,0.6372257
46,897,0.8194247,0.6297007
46,900,0.8099306,0.6222668
46,903,0.8005491,0.6149229
46,906,0.7912791,0.6076679
46,909,0.7821192,0.6005007
46,912,0.7730676,0.5934198
46,915,0.7641234,0.5864245
46,918,0.7552851,0.5795137
46,921,0.7465517,0.5726864
46,924,0.7379217,0.5659415
46,927,0.729394,0.559278
46,930,0.7209673,0.5526949
46,933,0.7126405,0.5461914
46,936,0.7044122,0.5397663
46,939,0.696281,0.5334184
46,942,0.688246,0.5271471
46,945,0.680306,0.5209513
46,948,0.6724599,0.5148301
46,951,0.6647065,0.5087827
46,954,0.6570448,0.5028082
46,957,0.6494737,0.4969055
46,960,0.641992,0.491074
46,963,0.6345985,0.4853125
46,966,0.6272922,0.4796202
46,969,0.620072,0.4739963
46,972,0.612937,0.4684401
46,975,0.6058862,0.4629506
46,978,0.5989185,0.457527
46,981,0.5920329,0.4521686
46,984,0.5852286,0.4468746
46,987,0.5785044,0.4416442
46,990,0.5718592,0.4364764
46,993,0.5652922,0.4313705
46,996,0.5588025,0.4263259
46,999,0.5523892,0.4213417
46,1002,0.5460513,0.4164173
46,1005,0.5397879,0.4115519
46,1008,0.5335982,0.4067449
46,1011,0.5274813,0.4019954
46,1014,0.5214363,0.3973028
46,1017,0.5154621,0.3926662
46,1020,0.509558,0.3880851
46,1023,0.5037233,0.3835588
46,1026,0.497957,0.3790866
46,1029,0.4922584,0.3746679
46,1032,0.4866267,0.370302
46,1035,0.481061,0.3659883
46,1038,0.4755606,0.3617262
46,1041,0.4701246,0.3575149
46,1044,0.4647522,0.3533539
46,1047,0.4594427,0.3492424
46,1050,0.4541954,0.3451801
46,1053,0.4490095,0.3411661
46,1056,0.4438843,0.3372001
46,1059,0.4388191,0.3332814
46,1062,0.4338132,0.3294093
46,1065,0.4288658,0.3255835
46,1068,0.4239762,0.3218032
46,1071,0.4191437,0.3180678
46,1074,0.4143676,0.3143768
46,1077,0.4096473,0.3107298
46,1080,0.4049822,0.3071262
46,1083,0.4003715,0.3035655
46,1086,0.3958146,0.3000471
46,1089,0.3913109,0.2965706
46,1092,0.3868598,0.2931354
46,1095,0.3824605,0.2897409
46,1098,0.3781124,0.2863868
46,1101,0.373815,0.2830724
46,1104,0.3695677,0.2797975
46,1107,0.3653698,0.2765613
46,1110,0.3612208,0.2733636
46,1113,0.3571202,0.2702038
46,1116,0.3530673,0.2670815
46,1119,0.3490615,0.2639962
46,1122,0.3451023,0.2609475
46,1125,0.3411891,0.2579348
46,1128,0.3373213,0.2549578
46,1131,0.3334985,0.252016
46,1134,0.3297202,0.2491091
46,1137,0.3259857,0.2462366
46,1140,0.3222946,0.2433981
46,1143,0.3186464,0.2405931
46,1146,0.3150405,0.2378213
46,1149,0.3114763,0.2350823
46,1152,0.3079535,0.2323755
46,1155,0.3044716,0.2297008
46,1158,0.30103,0.2270577
46,1161,0.2976283,0.2244457
46,1164,0.294266,0.2218646
46,1167,0.2909427,0.219314
46,1170,0.2876579,0.2167935
46,1173,0.2844111,0.2143027
46,1176,0.2812018,0.2118412
46,1179,0.2780297,0.2094087
46,1182,0.2748942,0.2070049
46,1185,0.271795,0.2046294
46,1188,0.2687316,0.2022819
46,1191,0.2657036,0.199962
46,1194,0.2627107,0.1976695
46,1197,0.2597523,0.1954039
46,1200,0.256828,0.1931649
46,1203,0.2539375,0.1909523
46,1206,0.2510803,0.1887656
46,1209,0.2482561,0.1866047
46,1212,0.2454645,0.1844692
46,1215,0.2427051,0.1823587
46,1218,0.2399775,0.1802731
46,1221,0.2372814,0.1782119
46,1224,0.2346163,0.176175
46,1227,0.2319819,0.1741619
46,1230,0.2293777,0.1721724
46,1233,0.2268036,0.1702062
46,1236,0.2242591,0.1682631
46,1239,0.2217439,0.1663427
46,1242,0.2192577,0.1644449
46,1245,0.2168,0.1625693
46,1248,0.2143706,0.1607157
46,1251,0.2119691,0.1588838
46,1254,0.2095952,0.1570733
46,1257,0.2072485,0.1552839
46,1260,0.2049288,0.1535155
46,1263,0.2026358,0.1517678
46,1266,0.200369,0.1500405
46,1269,0.1981283,0.1483334
46,1272,0.1959133,0.1466463
46,1275,0.1937237,0.1449789
46,1278,0.1915592,0.1433309
46,1281,0.1894195,0.1417021
46,1284,0.1873042,0.1400923
46,1287,0.1852133,0.1385014
46,1290,0.1831463,0.136929
46,1293,0.1811029,0.1353749
46,1296,0.179083,0.133839
46,1299,0.1770862,0.1323209
46,1302,0.1751122,0.1308206
46,1305,0.1731608,0.1293377
46,1308,0.1712317,0.127872
46,1311,0.1693246,0.1264235
46,1314,0.1674393,0.1249917
46,1317,0.1655756,0.1235767
46,1320,0.1637332,0.1221781
46,1323,0.1619118,0.1207958
46,1326,0.1601113,0.1194295
46,1329,0.1583312,0.1180792
46,1332,0.1565715,0.1167445
46,1335,0.1548318,0.1154252
46,1338,0.153112,0.1141214
46,1341,0.1514118,0.1128326
46,1344,0.1497309,0.1115588
46,1347,0.1480692,0.1102998
46,1350,0.1464265,0.1090554
46,1353,0.1448025,0.1078255
46,1356,0.143197,0.1066098
46,1359,0.1416097,0.1054081
46,1362,0.1400405,0.1042204
46,1365,0.1384891,0.1030464
46,1368,0.1369554,0.1018861
46,1371,0.1354391,0.1007391
46,1374,0.1339401,0.0996055
46,1377,0.1324581,0.09848498
46,1380,0.130993,0.09737742
46,1383,0.1295445,0.09628264
46,1386,0.1281124,0.09520052
46,1389,0.1266966,0.0941309
46,1392,0.1252968,0.09307364
46,1395,0.123913,0.0920286
46,1398,0.1225448,0.09099563
46,1401,0.1211922,0.08997459
46,1404,0.1198549,0.08896535
46,1407,0.1185328,0.08796773
46,1410,0.1172257,0.08698162
46,1413,0.1159333,0.08600686
46,1416,0.1146556,0.08504336
46,1419,0.1133924,0.08409095
46,1422,0.1121434,0.08314952
46,1425,0.1109086,0.08221895
46,1428,0.1096878,0.08129909
46,1431,0.1084808,0.08038983
46,1434,0.1072874,0.07949101
46,1437,0.1061076,0.07860254
46,1440,0.104941,0.07772429
47,0,0,0
47,1,4.984005,0.03223782
47,2,12.70091,0.1871367
47,3,20.20502,0.472434
47,4,27.33815,0.8780283
47,5,34.07487,1.393304
47,6,40.38586,2.007701
47,7,46.25758,2.71076
47,8,51.69643,3.492405
47,9,56.72353,4.343204
47,10,61.36818,5.254513
47,11,60.6797,6.186293
47,12,56.94348,7.041157
47,13,53.13833,7.805202
47,14,49.45375,8.483094
47,15,45.94408,9.08068
47,18,36.92145,10.45724
47,21,30.34271,11.34932
47,24,25.77998,11.90946
47,27,22.66346,12.24766
47,30,20.52901,12.43832
47,33,19.04586,12.53055
47,36,17.99005,12.55658
47,39,17.21381,12.53749
47,42,16.62052,12.48721
47,45,16.14738,12.41494
47,48,15.75386,12.32684
47,51,15.41366,12.2271
47,54,15.10968,12.11862
47,57,14.8309,12.00345
47,60,14.57008,11.88306
47,63,14.3224,11.75857
47,66,14.08467,11.63082
47,69,13.85486,11.50047
47,72,13.63165,11.36804
47,75,13.41407,11.23397
47,78,13.20148,11.09864
47,81,12.9933,10.96237
47,84,12.78915,10.82546
47,87,12.58881,10.68814
47,90,12.3921,10.55063
47,93,12.19891,10.4131
47,96,12.00911,10.27573
47,99,11.82257,10.13868
47,102,11.63917,10.00209
47,105,11.45881,9.866074
47,108,11.28144,9.730749
47,111,11.10696,9.596211
47,114,10.93534,9.462549
47,117,10.76651,9.329841
47,120,10.60039,9.198157
47,123,10.43694,9.067562
47,126,10.27609,8.93811
47,129,10.1178,8.809853
47,132,9.962025,8.68283
47,135,9.808701,8.557086
47,138,9.657799,8.432648
47,141,9.509287,8.309539
47,144,9.363102,8.187794
47,147,9.219209,8.06743
47,150,9.077582,7.948454
47,153,8.938184,7.830881
47,156,8.800957,7.714734
47,159,8.665877,7.60001
47,162,8.532912,7.48671
47,165,8.402019,7.374851
47,168,8.273163,7.264428
47,171,8.146313,7.155439
47,174,8.021435,7.047885
47,177,7.898498,6.941764
47,180,7.77747,6.837071
47,183,7.658321,6.733797
47,186,7.541021,6.631941
47,189,7.425542,6.531491
47,192,7.311856,6.432438
47,195,7.199933,6.334774
47,198,7.089746,6.23849
47,201,6.981268,6.143571
47,204,6.874473,6.050008
47,207,6.769333,5.957788
47,210,6.665823,5.8669
47,213,6.563917,5.777328
47,216,6.463591,5.68906
47,219,6.364818,5.602084
47,222,6.267575,5.516383
47,225,6.171838,5.431944
47,228,6.077584,5.348755
47,231,5.984789,5.266798
47,234,5.893431,5.18606
47,237,5.803487,5.106526
47,240,5.714936,5.028182
47,243,5.627755,4.951012
47,246,5.541924,4.875001
47,249,5.457421,4.800135
47,252,5.374225,4.726399
47,255,5.292317,4.653777
47,258,5.211677,4.582256
47,261,5.132283,4.51182
47,264,5.054118,4.442454
47,267,4.977161,4.374144
47,270,4.901395,4.306874
47,273,4.8268,4.240632
47,276,4.753359,4.175402
47,279,4.681053,4.111169
47,282,4.609865,4.047921
47,285,4.539777,3.985641
47,288,4.470773,3.924316
47,291,4.402834,3.863934
47,294,4.335946,3.80448
47,297,4.270091,3.74594
47,300,4.205253,3.688301
47,303,4.141417,3.63155
47,306,4.078567,3.575674
47,309,4.016687,3.520659
47,312,3.955763,3.466493
47,315,3.895779,3.413165
47,318,3.836721,3.360659
47,321,3.778575,3.308965
47,324,3.721326,3.258069
47,327,3.66496,3.207961
47,330,3.609464,3.158628
47,333,3.554823,3.110059
47,336,3.501025,3.062242
47,339,3.448056,3.015167
47,342,3.395904,2.968822
47,345,3.344556,2.923193
47,348,3.293999,2.87827
47,351,3.244221,2.834044
47,354,3.19521,2.790505
47,357,3.146954,2.747641
47,360,3.099441,2.705442
47,363,3.052658,2.6639
47,366,3.006596,2.623005
47,369,2.961242,2.582741
47,372,2.916587,2.543101
47,375,2.872619,2.504077
47,378,2.829327,2.46566
47,381,2.7867,2.427839
47,384,2.744729,2.390606
47,387,2.703403,2.353953
47,390,2.662711,2.317869
47,393,2.622645,2.282345
47,396,2.583194,2.247372
47,399,2.544349,2.212942
47,402,2.506101,2.179048
47,405,2.46844,2.145679
47,408,2.431356,2.112829
47,411,2.394842,2.080489
47,414,2.358887,2.048651
47,417,2.323484,2.017308
47,420,2.288625,1.986451
47,423,2.254299,1.956072
47,426,2.2205,1.926166
47,429,2.187218,1.896723
47,432,2.154446,1.867737
47,435,2.122176,1.8392
47,438,2.090401,1.811106
47,441,2.059111,1.783448
47,444,2.028301,1.756219
47,447,1.997962,1.729411
47,450,1.968088,1.70302
47,453,1.93867,1.677037
47,456,1.909702,1.651457
47,459,1.881177,1.626274
47,462,1.853088,1.60148
47,465,1.825427,1.577071
47,468,1.79819,1.55304
47,471,1.771369,1.529381
47,474,1.744957,1.506088
47,477,1.718948,1.483156
47,480,1.693336,1.46058
47,483,1.668115,1.438352
47,486,1.643278,1.416469
47,489,1.61882,1.394925
47,492,1.594735,1.373714
47,495,1.571017,1.352831
47,498,1.54766,1.332272
47,501,1.524659,1.31203
47,504,1.502009,1.292102
47,507,1.479703,1.272482
47,510,1.457736,1.253165
47,513,1.436104,1.234146
47,516,1.414801,1.215422
47,519,1.393822,1.196987
47,522,1.373162,1.178837
47,525,1.352816,1.160968
47,528,1.332779,1.143374
47,531,1.313046,1.126052
47,534,1.293613,1.108997
47,537,1.274475,1.092205
47,540,1.255627,1.075673
47,543,1.237066,1.059396
47,546,1.218786,1.04337
47,549,1.200783,1.027591
47,552,1.183053,1.012055
47,555,1.165592,0.9967583
47,558,1.148395,0.9816975
47,561,1.131459,0.9668687
47,564,1.114779,0.9522684
47,567,1.098352,0.9378931
47,570,1.082174,0.9237391
47,573,1.06624,0.9098029
47,576,1.050547,0.8960813
47,579,1.035092,0.8825708
47,582,1.01987,0.8692681
47,585,1.004878,0.8561701
47,588,0.9901122,0.8432735
47,591,0.9755698,0.8305752
47,594,0.961247,0.8180721
47,597,0.9471402,0.8057613
47,600,0.9332463,0.7936395
47,603,0.919562,0.781704
47,606,0.9060839,0.7699519
47,609,0.892809,0.7583802
47,612,0.8797342,0.7469862
47,615,0.8668563,0.7357671
47,618,0.8541725,0.7247202
47,621,0.8416795,0.7138428
47,624,0.8293746,0.7031322
47,627,0.8172547,0.6925859
47,630,0.8053172,0.6822013
47,633,0.793559,0.6719758
47,636,0.7819776,0.661907
47,639,0.7705703,0.6519926
47,642,0.7593343,0.64223
47,645,0.7482671,0.6326169
47,648,0.7373659,0.6231509
47,651,0.7266283,0.6138299
47,654,0.7160518,0.6046515
47,657,0.7056338,0.5956133
47,660,0.695372,0.5867134
47,663,0.6852641,0.5779496
47,666,0.6753076,0.5693199
47,669,0.6655002,0.560822
47,672,0.6558396,0.5524539
47,675,0.6463235,0.5442136
47,678,0.6369498,0.5360991
47,681,0.6277163,0.5281085
47,684,0.6186208,0.5202398
47,687,0.6096612,0.5124912
47,690,0.6008356,0.5048608
47,693,0.5921417,0.4973467
47,696,0.5835776,0.4899472
47,699,0.5751413,0.4826605
47,702,0.5668308,0.4754848
47,705,0.5586443,0.4684185
47,708,0.5505798,0.4614597
47,711,0.5426355,0.454607
47,714,0.5348095,0.4478585
47,717,0.5271001,0.4412127
47,720,0.5195055,0.4346681
47,723,0.5120239,0.428223
47,726,0.5046535,0.4218759
47,729,0.4973927,0.4156252
47,732,0.4902399,0.4094696
47,735,0.4831933,0.4034075
47,738,0.4762514,0.3974375
47,741,0.4694126,0.3915581
47,744,0.4626753,0.385768
47,747,0.4560379,0.3800658
47,750,0.449499,0.37445
47,753,0.443057,0.3689195
47,756,0.4367105,0.3634727
47,759,0.430458,0.3581086
47,762,0.4242981,0.3528258
47,765,0.4182294,0.3476229
47,768,0.4122505,0.3424989
47,771,0.40636,0.3374525
47,774,0.4005566,0.3324824
47,777,0.394839,0.3275875
47,780,0.3892058,0.3227667
47,783,0.3836558,0.3180187
47,786,0.3781878,0.3133426
47,789,0.3728005,0.3087371
47,792,0.3674926,0.3042012
47,795,0.362263,0.2997338
47,798,0.3571105,0.2953339
47,801,0.3520339,0.2910004
47,804,0.347032,0.2867322
47,807,0.3421037,0.2825284
47,810,0.3372481,0.2783881
47,813,0.3324638,0.2743101
47,816,0.3277498,0.2702936
47,819,0.3231052,0.2663377
47,822,0.3185288,0.2624413
47,825,0.3140196,0.2586035
47,828,0.3095765,0.2548236
47,831,0.3051987,0.2511005
47,834,0.3008851,0.2474334
47,837,0.2966347,0.2438215
47,840,0.2924466,0.2402638
47,843,0.2883199,0.2367597
47,846,0.2842536,0.2333081
47,849,0.2802468,0.2299084
47,852,0.2762986,0.2265598
47,855,0.2724081,0.2232614
47,858,0.2685745,0.2200125
47,861,0.264797,0.2168123
47,864,0.2610746,0.2136601
47,867,0.2574065,0.2105551
47,870,0.253792,0.2074967
47,873,0.2502302,0.2044841
47,876,0.2467203,0.2015165
47,879,0.2432616,0.1985934
47,882,0.2398532,0.195714
47,885,0.2364945,0.1928777
47,888,0.2331847,0.1900838
47,891,0.229923,0.1873317
47,894,0.2267087,0.1846207
47,897,0.2235412,0.1819502
47,900,0.2204197,0.1793195
47,903,0.2173434,0.1767281
47,906,0.2143119,0.1741754
47,909,0.2113243,0.1716608
47,912,0.2083801,0.1691836
47,915,0.2054785,0.1667434
47,918,0.202619,0.1643395
47,921,0.1998009,0.1619714
47,924,0.1970236,0.1596386
47,927,0.1942865,0.1573405
47,930,0.1915889,0.1550765
47,933,0.1889304,0.1528463
47,936,0.1863102,0.1506492
47,939,0.1837279,0.1484848
47,942,0.1811829,0.1463525
47,945,0.1786746,0.1442519
47,948,0.1762025,0.1421824
47,951,0.173766,0.1401437
47,954,0.1713646,0.1381352
47,957,0.1689977,0.1361565
47,960,0.166665,0.1342071
47,963,0.1643658,0.1322866
47,966,0.1620997,0.1303946
47,969,0.1598662,0.1285305
47,972,0.1576647,0.1266941
47,975,0.1554949,0.1248848
47,978,0.1533562,0.1231023
47,981,0.1512482,0.1213461
47,984,0.1491704,0.1196159
47,987,0.1471224,0.1179112
47,990,0.1451037,0.1162317
47,993,0.1431139,0.114577
47,996,0.1411526,0.1129467
47,999,0.1392194,0.1113404
47,1002,0.1373138,0.1097578
47,1005,0.1354354,0.1081986
47,1008,0.1335839,0.1066623
47,1011,0.1317588,0.1051486
47,1014,0.1299597,0.1036572
47,1017,0.1281863,0.1021877
47,1020,0.1264382,0.1007399
47,1023,0.1247149,0.09931333
47,1026,0.1230162,0.09790772
47,1029,0.1213417,0.09652276
47,1032,0.119691,0.09515814
47,1035,0.1180638,0.09381355
47,1038,0.1164597,0.09248868
47,1041,0.1148784,0.09118322
47,1044,0.1133195,0.08989691
47,1047,0.1117828,0.08862944
47,1050,0.1102678,0.08738053
47,1053,0.1087743,0.08614991
47,1056,0.107302,0.08493729
47,1059,0.1058505,0.08374241
47,1062,0.1044196,0.082565
47,1065,0.1030089,0.0814048
47,1068,0.1016181,0.08026154
47,1071,0.100247,0.07913497
47,1074,0.09889529,0.07802484
47,1077,0.09756263,0.07693091
47,1080,0.09624877,0.07585294
47,1083,0.09495344,0.07479067
47,1086,0.09367637,0.07374389
47,1089,0.09241728,0.07271235
47,1092,0.09117591,0.07169582
47,1095,0.08995201,0.07069407
47,1098,0.08874532,0.0697069
47,1101,0.08755559,0.06873408
47,1104,0.08638257,0.0677754
47,1107,0.08522603,0.06683064
47,1110,0.08408571,0.0658996
47,1113,0.08296139,0.06498207
47,1116,0.08185282,0.06407785
47,1119,0.08075979,0.06318673
47,1122,0.07968205,0.06230852
47,1125,0.0786194,0.06144303
47,1128,0.07757161,0.06059008
47,1131,0.07653847,0.05974948
47,1134,0.07551977,0.05892103
47,1137,0.07451528,0.05810456
47,1140,0.07352483,0.05729988
47,1143,0.07254817,0.05650683
47,1146,0.07158514,0.05572523
47,1149,0.07063552,0.05495491
47,1152,0.06969912,0.05419569
47,1155,0.06877577,0.05344743
47,1158,0.06786525,0.05270995
47,1161,0.06696738,0.05198309
